지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
129,2021-01-11,-6.3,-12.7,434,-2.3,1445,,,,,,,2.7,90,852,1.9,90,854,.6,538,-11.8,43,1415,66.3,2.5,1023.2,1030.6,202,1022.9,2354,1026.5,9.8,.1,1300,.85,4.55,,,,,,8.6,,-.9,-8,.5,1,1.2,1.9,,,,,,.4,.6,0,
129,2021-01-12,-3.5,-10.8,758,2.4,1321,,,,,,1.1,7.3,200,1430,4.7,200,1418,1.3,1135,-5.8,60,1227,84.1,4.1,1014.8,1023,17,1015.5,1650,1018.1,9.9,4.9,1200,1.74,7.69,,,,,,6.1,,-.6,-7.4,.6,1.1,1.3,1.9,,,,,,.6,.9,1.1,
129,2021-01-13,1,-6,357,7.4,1426,,,,,,,7.4,180,1350,5.3,180,1311,1.5,1285,-1.5,62,1400,84.9,5.6,1012.7,1020.5,2355,1013.1,1403,1015.8,9.9,7.3,1200,1.75,9.6,,,,,,2.9,,-.4,-6.3,.9,1.4,1.5,2.1,,,,,,1.1,1.5,,
129,2021-01-14,1.7,-5.2,526,8.5,1504,,,,,,,4.4,50,1111,2.8,50,944,1.3,1100,-8.5,16,1207,52.8,3.3,1018.1,1024.3,1002,1018.8,2334,1021.3,9.9,8.5,1200,1.87,10.89,,,,,,.1,,-.4,-10.5,1.1,1.5,1.6,2.2,,,,,,1.6,2.2,,
129,2021-01-15,4.3,-.2,108,9.8,1327,,,,,,.1,8.8,230,1327,6.9,230,1331,2.8,2458,1.6,70,1,83,7.1,1013.8,1020.8,2319,1013,1355,1016.9,9.9,0,1100,.54,2.99,,,,,,8.6,,1.3,-4.9,1.9,2.1,2,2.4,,,,,,.7,1.1,.1,
129,2021-01-16,-3,-5.2,2338,.2,1,,,,,,,8.6,340,1503,6.4,320,1341,3.9,3338,-9,48,1335,63,3.1,1023.5,1030.1,2356,1020.5,1,1026.8,9.9,6.1,1100,1.65,8.59,,,,,,7.1,,-.4,-6.7,1.6,2.1,2.1,2.7,,,,,,1,1.5,0,
129,2021-01-17,-3.6,-6,441,.1,1355,,,,,,.2,6.7,250,1350,4.7,250,1439,1.9,1677,-9.4,33,1137,66.8,3.1,1024.8,1031.5,919,1024.3,2358,1028,10,6.4,1200,2.06,10.54,,,,,,5.9,,-1.2,-9.6,.8,1.3,1.5,2.2,,,,,,.9,1.3,.2,
129,2021-01-18,-2.7,-7.6,510,5.4,1308,,,,,,1.7,11.6,290,1621,8.6,270,1307,2.9,2469,-7.6,35,1301,71.8,3.6,1019.3,1029.1,2342,1017.5,1307,1022.5,10,4.9,1200,1.84,6.72,,,,,,6,,-.7,-8.6,.9,1.3,1.4,2.1,,,,,,1,1.5,1.7,
129,2021-01-19,-6.1,-11.6,709,-.3,1531,,,,,,,5.7,320,17,3.3,340,1,1.2,1024,-15,26,1450,51,1.9,1029.1,1034.3,1106,1029,4,1032.4,10,9.2,1200,2.01,12.09,,,,,,.5,,-1.6,-13.3,.5,1,1.2,1.9,,,,,,1.2,1.6,,
129,2021-01-20,.3,-8.7,800,8.4,1525,,,,,,,4.8,230,1617,3.3,230,1541,1.1,966,-8.6,23,1240,53.6,3.5,1026.1,1032.3,1,1026.9,2235,1029.4,10,8.9,1200,2.04,11.4,,,,,,2.5,,-.6,-11.7,.4,.8,1,1.7,,,,,,1.4,1.9,,
129,2021-01-21,4.9,.6,101,8,1229,,,,,,13.2,3.2,70,611,2.3,70,618,.6,551,1.9,60,950,81.8,7.2,1019.6,1027.1,2,1019.7,2353,1022.8,10.1,1,1000,.62,2.54,,,,,,9.1,,1.2,-3.6,1.1,1.3,1.3,1.8,,,,,,.4,.6,13.7,
129,2021-01-22,5.3,4.2,2214,7.2,1355,,,,,,.5,4.5,70,1832,2.8,20,1345,1.4,1250,4.8,91,1837,96.5,8.6,1016.5,1020.6,1029,1018.5,350,1019.6,10.1,.1,1300,.81,3.26,,,,,,8.8,,4.7,1.4,3.5,3.2,2.8,3,,,,,,.4,.6,,
129,2021-01-23,7.9,4.5,502,11.5,1413,,,,,,,6.8,70,955,5,70,939,2.7,2351,3.4,62,1823,74.8,7.8,1016.1,1022,2354,1016.9,1415,1019.2,10.1,2.6,1200,1.34,6.59,,,,,,8.5,,5.8,1.8,4.8,4.4,3.9,4,,,,,,1.3,1.9,,
129,2021-01-24,6.8,1.4,510,13.3,1507,,,,,,,6.6,50,926,5.3,70,1040,2.1,1802,.5,40,1525,65.6,6.3,1022.5,1028.1,2340,1021.9,6,1025.7,10.2,9.1,1200,2.05,12.1,,,,,,2.1,,5.3,-4.4,5.1,5,4.6,4.7,,,,,,1.8,2.6,,
129,2021-01-25,6.1,1.7,247,13.6,1303,,,,,,,5.1,230,1452,3.9,230,1501,1.5,1301,1.1,40,1258,72.3,6.6,1022.4,1028.8,39,1022.9,2202,1025.6,10.2,6.9,1100,1.84,10.55,,,,,,7.3,,5.1,-2.6,5.2,5.1,4.7,4.9,,,,,,1.5,2.1,1,
129,2021-01-26,4,-.3,2353,7,1353,,,,,,3.1,7.7,320,1542,5.3,290,1522,1.5,1297,2.3,79,406,89.5,7.3,1017.6,1023.2,2347,1018.2,1422,1020.8,10.2,0,1300,.58,2.2,,,,,,8.5,,4.5,-5.1,5.1,5.1,4.8,5.1,,,,,,.4,.6,2.1,
129,2021-01-27,1,-3,640,5.8,1317,,,,,,,6.3,340,1423,4.4,320,1524,1.5,1327,-8.1,18,1449,56.5,3.5,1021.2,1026.4,1050,1021.7,2356,1024.4,10.2,8.5,1200,2.19,12.87,,,,,,6.5,,2.4,-8.4,3.6,3.9,4,4.6,,,,,,1.8,2.6,,
129,2021-01-28,-1.9,-6.3,2333,2.6,925,,,,,,3.3,14.7,320,1406,9.8,290,1448,4.9,4234,-8.1,41,2143,63.4,3.5,1016,1025.5,2345,1013.9,920,1019.2,10.3,4.2,1400,1.52,6.07,,,,,,8.1,,0,-8.6,2.2,2.8,3.1,3.8,,,,,,1.3,1.8,3.3,
129,2021-01-29,-6,-8,2339,-2.6,1412,,,,,,0,10,360,23,6.8,340,5,2.6,2256,-12.9,44,1527,59,2.3,1024.1,1028.5,1043,1025.4,3,1027.4,10.3,9.3,1200,2.21,13.31,,,,,,2,,-1,-11.1,1,1.7,2,2.9,,,,,,1.1,1.6,0,
129,2021-01-30,.9,-8.3,47,7.8,1402,,,,,,0,8.5,290,1205,6.1,320,1213,1.9,1625,-3.7,40,1558,72.5,4.7,1022.8,1029.4,2309,1023.6,628,1026,10.3,6.8,1300,1.86,9.33,,,,,,4.3,,.7,-10.9,1.2,1.5,1.7,2.4,,,,,,1.2,1.8,,
129,2021-01-31,3.6,-4.6,737,11.1,1408,,,,,,,8.5,180,1332,5.9,200,1335,1.6,1386,-.9,44,1130,74,5.9,1022.7,1030.1,237,1020.7,2354,1025.8,10.4,6.6,1100,1.75,10.5,,,,,,6.9,,2.3,-10,1.9,2,1.9,2.5,,,,,,1.3,1.9,1.2,
129,2021-02-01,5.5,-.9,2358,8.9,1354,,,,,,1.2,9.6,320,2400,6.6,320,2338,2.5,2177,2.9,53,2400,84.3,7.9,1014.6,1023.7,2355,1013.8,1402,1017.7,10.4,1.8,1000,1.04,5.17,,,,,,7.4,,4.9,-2.6,4.2,4,3.5,3.6,,,,,,1.1,1.6,,
129,2021-02-02,-3.3,-5.1,751,-1,1,,,,,,.5,10,340,1035,7.3,320,1201,3.5,3013,-12,35,138,52.8,2.5,1024,1029.4,1131,1023.7,1,1027.3,10.4,9.5,1200,2.26,13.91,,,,,,2.5,,.5,-9.5,2.1,2.6,2.8,3.5,,,,,,1.2,1.7,.5,
129,2021-02-03,-3.1,-11.1,716,2,1525,,,,,,4.4,7.1,200,1412,4.9,200,1526,2,1769,-7.4,49,1114,73.4,3.7,1022.8,1029.8,310,1021.6,2247,1026,10.4,8.3,1100,2.37,13.83,,,,,,3.5,,.5,-16.1,1.3,1.7,2,2.7,,,,,,1.4,2,5.1,
129,2021-02-04,-2.2,-6.7,759,2.3,1602,,,,,,.7,9.4,320,52,6.6,320,58,1.9,1668,-10.1,32,1352,56.9,2.9,1024.8,1030.7,1045,1022,33,1028.1,10.5,9.5,1200,2.39,15.09,,,,,,1.1,,-.1,-10.7,1.8,2,2.1,2.8,,,,,,1.5,2.1,,
129,2021-02-05,.7,-6.6,53,5.6,1408,,,,,,,7.5,200,1151,5.3,180,1151,2,1717,-3.1,57,1954,76.3,4.9,1018.1,1027.4,1,1017.7,2327,1021.3,10.5,5.5,1100,2.03,10.22,,,,,,5.4,,.7,-10.7,1.4,1.6,1.8,2.5,,,,,,1.1,1.6,,
129,2021-02-06,6.2,2,23,8.7,1337,,,,,,,6.8,200,1748,5,200,1321,2.9,2467,3.9,66,153,85.6,8.2,1013,1017.9,15,1014.8,1807,1016.1,10.6,0,1300,.88,3.98,,,,,,8.5,,4.3,-1.3,3.3,3.1,2.8,3.1,,,,,,.6,.8,,
129,2021-02-07,2.9,-1.2,2326,7,1356,,,,,,,9.3,340,2213,5.8,320,2214,2.1,1808,-1.8,36,1710,74.6,5.7,1019.3,1026.4,2357,1017.3,1,1022.5,10.6,5.4,1300,2,8.97,,,,,,5,,4.7,-4.7,4.3,4.2,3.9,4.1,,,,,,1.6,2.3,,
129,2021-02-08,-1.7,-3.3,648,.3,1407,,,,,,,10.1,340,1126,7.3,320,1431,3.6,3132,-12.2,29,1104,45.4,2.4,1026.4,1031.4,1151,1026.1,131,1029.6,10.6,9.9,1200,2.44,15.59,,,,,,0,,.9,-7.5,2.3,2.7,2.9,3.5,,,,,,1.8,2.5,,
129,2021-02-09,-1.6,-8.1,657,5.5,1521,,,,,,,5.7,180,1316,3.7,180,1318,1.2,1056,-8.3,33,1540,61.8,3.3,1026,1031.4,1,1027.3,1842,1029.2,10.7,9.9,1200,2.39,15.43,,,,,,0,,1.3,-11.5,1.6,2,2.2,2.9,,,,,,1.6,2.4,,
129,2021-02-10,1.4,-4.3,130,7.1,1411,,,,,,,5,200,1511,3.8,200,1436,1.2,1063,-1.1,67,1303,84.1,5.7,1022.6,1028.1,1,1024.2,1357,1025.8,10.7,2.7,1100,1.31,7.34,,,,,,4.1,,1.1,-9.3,1.9,2.1,2.2,2.8,,,,,,.8,1.2,,
129,2021-02-11,5.2,-.5,5,11.7,1437,,,,,,,4.4,70,1218,3.1,70,1219,.9,798,.7,40,1542,76.3,6.5,1022.1,1027.5,1004,1023.2,1700,1025.3,10.7,6.6,1100,1.95,11.5,,,,,,8.3,,5,-3.9,3.9,3.6,3.3,3.4,,,,,,1.5,2.1,,
129,2021-02-12,4.6,-1.8,735,14.9,1446,,,,,,,5.6,320,1505,4.4,320,1508,.9,819,-.2,21,1331,74.6,6.1,1021.9,1025.9,955,1023.7,1425,1025,10.8,9.6,1200,2.3,14.24,,,,,,4,,4.9,-7.2,4.5,4.3,4,4.2,,,,,,2.1,2.9,,
129,2021-02-13,5.6,-2.9,713,16.5,1503,,,,,,,5,360,1639,3.4,360,1638,1.3,1136,-1.5,21,1505,65.6,5.5,1021.2,1027.3,743,1021.4,2353,1024.3,10.8,9.7,1200,2.3,14.57,,,,,,4.6,,4.9,-8.4,4.6,4.4,4.2,4.4,,,,,,2.2,3.2,0,
129,2021-02-14,7.5,2.4,736,12.5,1408,,,,,,0,3.7,230,1221,2.7,230,1541,1,828,.8,42,1618,63.9,6.5,1012.2,1021.4,1,1011.4,2332,1015.2,10.8,1.3,1000,1.04,6.69,,,,,,9.4,,6.2,-1.4,5.5,5.2,4.8,5,,,,,,1,1.5,.3,
129,2021-02-15,1.3,-2,1820,5.7,24,,,,,,.3,13.1,290,1432,10.1,320,1421,4.9,4201,-4.2,48,1328,68.1,4.8,1010.9,1018.8,2355,1009.6,636,1014.1,10.9,6.4,1200,2.6,11.69,,,,,,7.5,,3.9,-2.5,5,5.2,5,5.3,,,,,,1.6,2.3,,
129,2021-02-16,-3.2,-7.1,708,.6,1117,,,,,,2.5,10.7,320,2359,6.8,320,2240,3,2584,-10.4,40,1054,58.6,2.8,1014.6,1019.9,2334,1015.6,1333,1017.8,10.9,5.6,1000,1.6,8.97,,,,,,4.1,,-.3,-12,2.5,3.1,3.4,4.1,,,,,,1.4,1.9,2.5,
129,2021-02-17,-5.9,-7.1,720,-4.3,1502,,,,,,,11.8,320,1418,8.7,320,1433,6.3,5475,-14.3,41,309,51.5,2,1017.3,1022.4,2300,1019.4,413,1020.6,10.9,7.2,1300,2.34,12.69,,,,,,7.5,,-.7,-9.1,1.3,2,2.4,3.3,,,,,,1.4,2,0,
129,2021-02-18,-4.1,-7.4,516,.5,1556,,,,,,0,12.4,340,1010,7.9,320,1013,4.3,3706,-12.2,38,1512,54.3,2.4,1020.2,1024.3,1044,1021.9,108,1023.4,11,10,1300,2.45,15.74,,,,,,2.4,,-.4,-12.2,.8,1.4,1.7,2.6,,,,,,1.5,2.2,,
129,2021-02-19,1.1,-8.7,630,7.9,1452,,,,,,,10.2,230,1531,7.4,180,1644,3.4,2939,-2.7,58,1347,76.9,5.3,1014.7,1024.6,159,1012.2,2359,1017.9,11,9.9,1200,2.47,15.94,,,,,,.9,,1.2,-12.8,1.1,1.3,1.5,2.3,,,,,,1.9,2.7,,
129,2021-02-20,8.3,2.8,808,15.7,1400,,,,,,,8.1,180,2250,5.5,200,41,2.8,2447,3.9,36,1313,77.6,8.1,1007.7,1012.3,2,1009.1,423,1010.8,11,9.4,1200,2.38,15.13,,,,,,1.4,,7,-2.1,4.5,4,3.3,3.4,,,,,,2.3,3.3,,
129,2021-02-21,10.4,5.6,107,16.7,1428,,,,,,,9.2,180,1117,6.6,180,1126,4.1,3521,4.7,45,1430,69.4,8.5,1007.4,1011.5,1,1009.3,1440,1010.4,11.1,10.2,1200,2.4,15.76,,,,,,.6,,8.8,2.1,6.5,5.9,5.1,5,,,,,,2.7,3.8,,
129,2021-02-22,6.5,.6,2350,10.2,939,,,,,,,8.6,290,2031,6.3,320,2035,3.3,2832,.5,41,2054,67.6,7,1013.1,1024.2,2354,1010.2,556,1016.2,11.1,5.9,1500,1.54,9.6,,,,,,2.4,,7,-2.7,6.6,6.4,5.9,5.9,,,,,,1.7,2.4,,
129,2021-02-23,-.2,-4.5,702,2.9,1257,,,,,,,8.6,290,1329,6.5,320,1336,2.4,2050,-10.9,30,1215,45.1,2.7,1023.7,1028.8,938,1024.1,1,1026.9,11.2,10.2,1300,2.41,16.25,,,,,,2.5,,2.5,-9.9,4,4.4,4.6,5.1,,,,,,1.9,2.7,,
129,2021-02-24,2.1,-2.1,556,8.4,1250,,,,,,,5.6,50,1016,3.9,360,1535,1.6,1366,-9.6,18,1255,44,3,1022.5,1027.7,245,1023.4,1801,1025.6,11.2,8.6,1100,2.26,13.69,,,,,,7.8,,3.4,-6.1,4.1,4.1,4.1,4.6,,,,,,1.9,2.7,,
129,2021-02-25,2.9,-1.5,638,7.7,1620,,,,,,,5,340,1810,3.2,360,1818,1.2,1025,-4.6,33,1604,59.4,4.4,1020.5,1025.6,919,1021.8,1715,1023.7,11.2,0,1300,.74,4.37,,,,,,9.5,,2.3,-4.9,3.9,4.1,4.1,4.6,,,,,,1.1,1.5,,
129,2021-02-26,7.3,1.1,202,15.9,1436,,,,,,,8.5,50,1310,5.9,70,1340,2.6,2261,-7.4,12,1439,37.6,3.6,1020.2,1025.6,2220,1020.5,1508,1023.3,11.3,8.4,1200,2.62,16.04,,,,,,6.8,,6.2,-3.1,5,4.9,4.6,4.8,,,,,,3.9,5.6,,
129,2021-02-27,8.8,3.8,29,15.5,1416,,,,,,,8.3,50,815,6.6,70,1438,3.7,3185,-2.9,29,1417,44.5,4.9,1024.5,1028.8,909,1025.4,5,1027.6,11.3,9.3,1200,2.7,17.09,,,,,,3.9,,7.6,-3,6,5.7,5.3,5.4,,,,,,3.3,4.8,,
129,2021-02-28,7.4,.8,549,12.7,1342,,,,,,0,6.2,50,118,4.5,70,117,1.6,1363,-3.5,27,1247,47.5,4.7,1022.5,1028.6,9,1021.6,2339,1025.6,11.3,2,1200,1.77,7.82,,,,,,5.1,,6.7,-4,6.1,5.9,5.6,5.8,,,,,,1.4,2,23.1,
129,2021-03-01,4.9,1.4,2320,8.7,114,,,,,,72.5,8.6,340,1636,6.1,360,1645,2.7,2329,4.3,50,1,96.1,8.4,1011.2,1021.6,1,1009.1,1452,1014.3,11.4,0,1100,.23,1.41,,,,,,10,,6.2,1.2,6.4,6.3,6,6.1,,,,,,.4,.5,49.4,
129,2021-03-02,2.1,-1.7,2346,7.1,1410,,,,,,0,7.4,320,1521,5.4,320,1525,2.4,2033,-2,49,1326,75.9,5.3,1022.4,1030,2335,1016.2,1,1025.6,11.4,9,1200,2.94,19.17,,,,,,4.3,,5.9,-6.9,6,5.9,5.7,6,,,,,,1.9,2.8,,
129,2021-03-03,2.6,-3.7,650,8.5,1333,,,,,,,4.9,250,1449,3.7,230,1454,1.1,969,-2.2,33,1515,73.1,5.2,1026.1,1031.9,158,1027.3,2356,1029.3,11.5,7.9,1300,2.08,13.97,,,,,,5,,3.4,-8.5,4.8,5,5,5.6,,,,,,1.5,2.1,,
129,2021-03-04,6.4,.4,47,13.3,1508,,,,,,,4.4,20,2318,2.7,20,2321,.9,789,.9,39,1517,69.8,6.5,1020.8,1027.3,1,1021.3,1637,1023.9,11.5,3,1400,1.57,8.81,,,,,,6.8,,6.2,-4.2,5.6,5.6,5.4,5.7,,,,,,1.3,1.9,,
129,2021-03-05,7.9,1.9,711,15.6,1409,,,,,,,5.6,50,1250,3.8,340,1512,1.8,1529,2.7,42,1435,73.4,7.4,1018.6,1024.3,2302,1019.2,1532,1021.7,11.5,10.6,1200,2.7,18.53,,,,,,1.6,,8.6,-3.1,6.9,6.6,6.1,6.3,,,,,,2.6,3.7,,
129,2021-03-06,7.2,3.5,1,13.4,1447,,,,,,,7.8,50,2139,5.5,70,2146,2.5,2162,2.8,53,1720,75.9,7.5,1023.3,1029.2,2303,1023.9,7,1026.5,11.6,3.3,1200,2.48,11.6,,,,,,6.1,,8.1,2.6,7.8,7.5,7,7,,,,,,1.8,2.6,,
129,2021-03-07,5.3,1.1,2357,11.8,1427,,,,,,,6.4,70,122,4.7,70,122,2.1,1800,.6,52,1453,72.6,6.4,1025.1,1029.8,858,1026.5,1539,1028.3,11.6,2.3,1400,2.37,10.58,,,,,,6,,7.7,-4,7.5,7.4,7.1,7.2,,,,,,1.3,1.9,,
129,2021-03-08,4.2,-1.9,655,13.8,1426,,,,,,,6.6,320,1509,5.1,320,1512,1.1,973,.5,34,1411,79.8,6.4,1024.2,1029.6,950,1025.6,1426,1027.4,11.7,9.7,1300,2.73,17.16,,,,,,2.4,,6.5,-7,6.9,6.8,6.6,7,,,,,,2.2,3.1,,
129,2021-03-09,4.6,-1.4,407,12.1,1406,,,,,,,6.9,340,1354,4.3,320,1528,1.3,1153,-1.8,25,1357,68.5,5.4,1023.5,1028.3,2320,1024.9,1430,1026.6,11.7,8.1,1300,2.4,15.57,,,,,,6.1,,6.7,-6.4,6.7,6.6,6.5,6.8,,,,,,2.2,3.2,,
129,2021-03-10,6.5,-1.6,619,17.5,1507,,,,,,,6,70,1125,4,70,1115,1.2,1031,-.2,22,1408,67.9,6.1,1025.4,1030.4,913,1026.8,1439,1028.5,11.7,10.5,1200,2.85,19.12,,,,,,.5,,9.3,-6.7,7.1,6.9,6.6,6.9,,,,,,2.9,4.1,,
129,2021-03-11,7.9,-.6,418,17.4,1412,,,,,,,6.3,360,1437,4.5,320,1434,1.2,1058,1.9,31,1415,69.3,7.1,1023.1,1029.7,909,1022.9,2356,1026.2,11.8,7.3,1200,2.6,15.9,,,,,,8,,9.4,-6.1,7.7,7.4,7.1,7.3,,,,,,2.4,3.4,.1,
129,2021-03-12,8.6,6.2,2339,12.8,1258,,,,,,.1,6.6,90,1419,5,90,1420,2,1717,4,53,1301,73.9,8.2,1018.9,1023.3,2305,1020.7,1410,1022,11.8,1.5,1200,1.19,7.56,,,,,,6.8,,8.4,2.8,8.4,8.2,7.8,7.9,,,,,,1.3,1.9,0,
129,2021-03-13,8.1,3,620,15.6,1400,,,,,,,6.5,340,1529,5.2,320,1529,1.8,1524,2.3,40,1347,69.5,7.2,1018.9,1023.7,757,1020.7,1523,1022,11.9,8.3,1300,2.59,16.67,,,,,,2.4,,10.5,-1.3,8.7,8.4,7.9,8,,,,,,2.3,3.2,,
129,2021-03-14,5.8,.2,532,14.5,1544,,,,,,,5.6,290,1528,3.5,290,1535,1.1,993,2.9,47,1512,83.9,7.6,1017.8,1023.1,1004,1019.7,1601,1021,11.9,5.8,1200,2.69,14.31,,,,,,5.3,,8.7,-4.4,8.1,8,7.8,8,,,,,,1.8,2.5,,
129,2021-03-15,8.6,-.6,647,16,1355,,,,,,.5,7.9,230,1451,6.3,230,1459,2.1,1799,3.6,33,1439,75.9,8.1,1013.6,1020.4,18,1014,1932,1016.7,11.9,6.8,1300,2.33,14.57,,,,,,6.5,,10.9,-4.4,8.5,8.3,8,8.2,,,,,,2.4,3.4,1,
129,2021-03-16,6.6,.8,2345,10.6,1330,,,,,,.5,8.4,290,1509,6.3,320,1509,2.7,2319,-2.2,26,1317,57.3,5.5,1014.2,1019.6,2249,1013.5,322,1017.3,12,10.9,1300,2.96,21.06,,,,,,2.1,,11.7,-3.5,9.5,9.2,8.7,8.8,,,,,,3.1,4.4,,
